ID,Book_length_min,Book_length_char,Avg_rating,Rating_count,Review_score,Price,Discount,Total_minutes_listened,Completion,Support_requests,Support_request,Target
-1.6129172524740198,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
-1.518395540297378,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,3.696601231824603,1.026713584099383,0
-1.4334704648373606,0.05694634445133401,-0.08950726528423983,-0.23179969724439722,-0.41399363866821864,-0.43755589442321635,-0.02451167098337532,1.2211025832390794,1.3853474963602395,1.8286193282445455,0.7603353140374097,1.026713584099383,0
-1.3860032294648112,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,0.39155616073507177,0.8096732460694667,-0.1435224141974565,3.390504012595822,1.026713584099383,0
-1.3783671959483577,1.1276513293443284,0.7351236499309571,-0.5056041948080051,-0.8253542904823493,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
-1.2201774745872311,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.3550356195185352,-0.28107796500778653,-0.1435224141974565,3.447188682823374,1.026713584099383,0
-0.8010211483191975,-1.8703226283560561,-1.5738429126715945,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,1
-0.7730567553062391,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,0.5574654452358733,1.0520624040866344,-0.1435224141974565,-0.32801035433158826,1.026713584099383,0
-0.6473717712110975,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,2.285422303173848,1.9873890352525905,0.5989427663610737,1.1126596935909263,-0.1435224141974565,3.447188682823374,1.026713584099383,0
-0.3999230094211554,-2.084463625334655,-1.7387690957146338,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,0.6404200874862742,-0.099286096494911,-0.1435224141974565,-0.31667342028607787,1.026713584099383,0
-0.04164857200052201,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,1
-0.019256419661732423,1.1276513293443284,0.7351236499309571,1.2629700413065588,1.8317308086429989,-0.43755589442321635,-0.02451167098337532,1.9676943634926862,3.112370247232557,-0.1435224141974565,0.4088903586265875,1.026713584099383,0
0.13325787138311093,-1.8703226283560561,-1.5738429126715945,8.834171444306175,5.5705420662425436,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
0.26203854474167965,1.1276513293443284,0.7351236499309571,-0.014784280656944945,-0.08795223315627791,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
0.332517070305704,-1.9773931268453555,-0.7492119974563974,4.508060382801171,5.5705420662425436,-0.43755589442321635,1.9873890352525905,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,1
0.3457253444963264,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.3733580905136299,1.026713584099383,0
0.6582867704603526,0.05694634445133401,-0.08950726528423983,0.9283200998399267,1.32895667864795,2.285422303173848,-1.7041718936207417,2.4239448958698904,2.7033385430785875,1.8286193282445455,-0.41870582669567147,1.026713584099383,0
0.6808853020833706,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.690792243787921,-0.9746045338894321,0
0.7206133142973521,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.6000967714238378,-0.13194427368361517,0
0.7649848604064743,0.05694634445133401,-0.08950726528423983,1.4576754617962353,2.124253938821936,2.285422303173848,-3.5499523580574075,1.2625799043642798,1.4307954634884585,-0.1435224141974565,0.04610846917025482,1.026713584099383,0
0.9365892352424516,0.05694634445133401,-0.08950726528423983,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.18912633501773365,-0.15988338599920285,-0.1435224141974565,3.1751022657311245,1.026713584099383,0
1.0583530129372523,-0.7996176434630616,4.693352042963903,-0.22368697139066068,5.079956400004949,-0.43755589442321635,1.9873890352525905,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,1.2931712141763985,1.026713584099383,1
1.1277996420801342,0.05694634445133401,-0.08950726528423983,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
1.2714396239031531,-0.3713356495058638,1.7246807481891935,4.236284066700997,5.5705420662425436,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,1
1.4744136499418588,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,1.9676943634926862,3.112370247232557,-0.1435224141974565,1.882691784542939,1.026713584099383,0
1.6814120720230197,1.1276513293443284,0.7351236499309571,-0.23179969724439722,-0.41399363866821864,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
-1.387241505170182,0.05694634445133401,-0.08950726528423983,2.0052844569234507,2.9469752424501974,-0.43755589442321635,-0.02451167098337532,0.8478066931122761,0.9763157922062695,-0.1435224141974565,3.4245148147323534,1.026713584099383,0
-1.3491645272300283,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.690792243787921,-0.9746045338894321,1
-1.2207966124399166,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
-1.1333949855691572,1.1276513293443284,0.7351236499309571,0.9283200998399267,1.32895667864795,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
-1.1293705895267019,0.05694634445133401,-0.08950726528423983,-0.20137697529288515,-0.36828689957775956,-0.43755589442321635,-0.02451167098337532,-0.023217050516932132,0.021908482513672754,-0.1435224141974565,-0.6114337054693482,-0.23727680620934227,0
-1.003066467578875,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
-0.3321274145521012,1.1276513293443284,0.7351236499309571,1.1554764237445498,1.6702336638567106,2.285422303173848,-1.7041718936207417,0.26712419735947057,0.6278813775565912,-0.1435224141974565,-0.690792243787921,-0.9746045338894321,0
-0.2694913017887589,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.3550356195185352,-0.28107796500778653,-0.1435224141974565,1.6899639057692624,1.026713584099383,0
-0.25607664831390803,1.1276513293443284,0.7351236499309571,-0.3595751294407476,-0.6059619428481463,-0.43755589442321635,-0.02451167098337532,-0.5209449040193367,-0.5234671230249539,-0.1435224141974565,-0.7021291778334314,-1.0799370664151593,0
